nflId,height,weight,birthDate,collegeName,Position,displayName
42469,9-May,221,2/19/93,South Carolina,RB,Mike Davis
43808,3-Jun,190,5/9/93,Temple,WR,Robby Anderson
46093,11-May,215,4/14/97,Maryland,WR,D.J. Moore
48373,2-Jun,207,4/24/97,Georgia,CB,Jayson Stanley
45039,Jun-00,215,1/15/95,East Central,WR,David Moore
38544,5-Jun,305,12/21/90,Louisiana State,DE,Michael Brockers
45056,5-Jun,320,3/4/94,Baylor,G,Kyle Fuller
44881,2-Jun,208,6/15/93,Eastern Washington,WR,Cooper Kupp
35493,6-Jun,285,2/28/89,Florida,DE,Carlos Dunlap
44818,1-Jun,213,10/17/95,Louisiana State,SS,Jamal Adams
43360,2-Jun,213,9/22/93,Boise State,FS,Darian Thompson
46270,6-May,203,4/27/95,Louisiana Tech,RB,Boston Scott
52604,1-Jun,230,4/8/97,Temple,ILB,Shaun Bradley
42667,2-Jun,315,7/27/93,Louisiana-Lafayette,DT,Justin Hamilton
46118,5-Jun,256,1/3/95,South Dakota State,TE,Dallas Goedert
46302,8-Jun,344,3/31/97,No College,T,Jordan Mailata
40494,8-May,178,1/17/92,Southern California,CB,Nickell Robey
52935,3-Jun,240,11/27/97,Texas Christian,RB,Sewo Olonilua
43522,Jun-00,191,4/6/94,Louisiana State,SS,Jalen Mills
52900,2-Jun,201,1/29/97,Louisiana-Lafayette,DB,Michael Jacquet
52429,11-May,195,1/2/99,Texas Christian,WR,Jalen Reagor
30932,1-Jun,215,1/28/84,Memphis,K,Stephen Gostkowski
46114,Jun-00,196,4/3/96,Iowa,CB,Josh Jackson
46276,5-Jun,214,9/30/96,Notre Dame,WR,Equanimeous St. Brown
39954,8-May,179,3/15/90,West Virginia,WR,Tavon Austin
42381,5-Jun,265,11/17/92,Mississippi State,OLB,Preston Smith
42465,4-Jun,272,9/8/92,Kentucky,OLB,Za'Darius Smith
44845,3-Jun,200,5/5/95,Washington,CB,Kevin King
46087,10-May,196,2/9/97,Louisville,CB,Jaire Alexander
47804,11-May,200,7/30/97,Maryland,SS,Darnell Savage
47933,3-Jun,288,9/26/96,Texas A&amp;M,DE,Kingsley Keke
47971,11-May,224,10/12/96,West Virginia,ILB,David Long
40116,6-Jun,315,10/21/89,Wisconsin,G,Rick Wagner
52651,Jun-00,186,4/13/98,Marshall,CB,Chris Jackson
53073,3-Jun,290,2/28/97,Florida International,DT,Teair Tart
47977,11-May,212,1/6/97,Notre Dame,RB,Dexter Williams
41296,5-Jun,310,10/17/91,North Dakota State,T,Billy Turner
37200,Jun-00,195,7/26/88,Eastern Washington,RB,Taiwan Jones
45203,5-Jun,250,2/18/95,Louisiana State,DE,Tashawn Bower
48099,2-Jun,235,11/18/96,Missouri,OLB,Terez Hall
37841,3-Jun,260,9/6/87,Troy,DE,Mario Addison
40107,Jun-00,197,12/31/90,Iowa,FS,Micah Hyde
42474,1-Jun,310,8/28/93,Georgia Tech,G,Shaquille Mason
44839,11-May,192,1/16/95,Louisiana State,CB,Tre'Davious White
52495,3-Jun,259,9/1/97,Alabama,OLB,Anfernee Jennings
35527,11-May,195,1/9/88,Citadel,WR,Andre Roberts
35466,10-May,195,8/13/87,Rutgers,FS,Devin McCourty
36785,8-Jun,330,10/27/85,Texas State,T,Ty Nsekhe
42428,6-Jun,250,10/15/92,Rutgers,TE,Tyler Kroft
52468,2-Jun,250,9/18/98,Michigan,OLB,Josh Uche
35470,2-Jun,254,8/13/88,Texas Christian,DE,Jerry Hughes
47792,1-Jun,287,12/12/97,Houston,DT,Ed Oliver
39908,2-Jun,220,4/2/90,"California, Pa.",FS,Erik Harris
43324,5-Jun,250,12/7/94,Arkansas,TE,Hunter Henry
43402,2-Jun,242,5/26/93,West Virginia,ILB,Nick Kwiatkoski
44926,1-Jun,220,1/25/94,Miami,SS,Rayshawn Jenkins
48456,8-Jun,237,8/16/97,Stetson University,TE,Donald Parham
48601,1-Jun,193,1/8/96,Oklahoma State,WR,Tyron Johnson
52547,9-May,183,7/6/98,Louisiana Tech,CB,Amik Robertson
42818,4-Jun,209,2/17/92,Wisconsin-Whitewater,WR,Jake Kumerow
53079,1-Jun,255,8/20/97,Toledo,TE,Reggie Gilliam
41112,11-May,160,NA,NA,K,Taylor Russolino
52503,3-Jun,300,9/25/97,Arkansas,DT,McTelvin Agim
43383,6-Jun,261,3/6/93,Ohio State,TE,Nick Vannett
38947,8-May,174,4/26/89,Southern Methodist,WR,Cole Beasley
43316,3-Jun,314,10/4/95,UCLA,NT,Kenny Clark
43698,3-Jun,315,12/20/92,Mississippi,DT,Woodrow Hamilton
52521,11-May,194,1/19/98,Notre Dame,CB,Troy Pride
47799,5-Jun,250,4/23/98,Florida State,DE,Brian Burns
46705,5-Jun,227,12/11/95,Iowa State,WR,Allen Lazard
41282,1-Jun,215,12/24/92,Fresno State,WR,Davante Adams
44003,1-Jun,207,8/5/94,Texas,WR,Marcus Johnson
47832,3-Jun,252,1/19/96,Texas Christian,DE,Ben Banogu
43395,11-May,199,1/7/94,Minnesota,FS,Eric Murray
37091,2-Jun,300,3/18/90,Illinois,DT,Corey Liuget
37095,7-Jun,307,8/9/88,Boston College,T,Anthony Castonzo
42837,11-May,222,5/15/93,Texas,RB,Malcolm Brown
48772,1-Jun,212,9/18/95,Iowa,SS,Jake Gervase
45286,2-Jun,252,9/24/92,Brigham Young,ILB,Harvey Langi
47786,3-Jun,303,12/21/97,Alabama,NT,Quinnen Williams
46158,5-Jun,321,6/19/95,Texas Christian,G,Joseph Noteboom
43533,4-Jun,215,2/11/94,Clemson,FS,Jayron Kearse
47834,Jun-00,226,6/30/97,Mississippi,WR,A.J. Brown
48145,3-Jun,255,10/24/96,Boston College,DE,Wyatt Ray
41997,Jun-00,210,9/19/91,Louisville,RB,Senorise Perry
43554,11-May,190,9/15/92,Georgia Tech,CB,Chris Milton
48671,3-Jun,250,11/15/95,Sam Houston State,OLB,Derick Roberson
48724,11-May,195,1/2/97,Chattanooga,CB,Kareem Orr
46836,9-May,175,12/20/95,Texas Tech,WR,Cameron Batson
33566,11-May,185,11/2/85,Texas Tech,WR,Danny Amendola
43440,4-Jun,310,4/9/93,Washington State,G,Joe Dahl
46774,4-Jun,305,7/9/94,Louisiana State,DT,Frank Herron
48328,11-May,192,4/20/96,Houston,DB,Alexander Myres
43353,11-May,212,8/17/93,Middle Tennessee,FS,Kevin Byard
44817,3-Jun,209,1/11/95,Western Michigan,WR,Corey Davis
44912,3-Jun,248,8/22/95,Florida International,TE,Jonnu Smith
46132,1-Jun,206,12/31/96,Auburn,CB,Carlton Davis
46830,8-May,189,9/12/95,Florida,WR,Brandon Powell
52486,4-Jun,290,11/17/97,Temple,G,Matt Hennessy
46159,1-Jun,305,7/22/94,South Florida,DT,Deadrin Senat
52676,3-Jun,185,4/4/97,Colorado,CB,Delrick Abrams
52573,6-Jun,215,9/23/97,Texas,WR,Collin Johnson
41500,11-May,205,10/17/92,Ball State,WR,Willie Snead
52609,Jun-00,193,9/20/96,Southern Methodist,WR,James Proche
37240,3-Jun,265,12/17/88,Mississippi State,OLB,Pernell McPhee
48220,4-Jun,308,8/13/97,California,C,Patrick Mekari
46220,11-May,200,1/21/95,Illinois State,CB,Davontae Harris
46174,11-May,200,1/9/97,Florida,WR,Antonio Callaway
52540,4-Jun,225,9/18/96,Oregon,ILB,Troy Dye
45033,3-Jun,258,4/8/94,Northwestern,DE,Ifeadi Odenigbo
46171,5-Jun,283,1/25/96,Ohio State,DE,Jalyn Holmes
52497,2-Jun,185,9/3/98,Mississippi State,CB,Cameron Dantzler
47885,11-May,220,6/19/98,Boise State,RB,Alexander Mattison
43880,2-Jun,234,8/17/93,Idaho,FB,Elijhaa Penny
43398,1-Jun,242,5/29/93,Clemson,ILB,B.J. Goodson
44835,3-Jun,240,9/2/94,Mississippi,TE,Evan Engram
52505,4-Jun,233,4/1/99,Louisiana State,OLB,Jacob Phillips
52827,10-May,187,7/18/97,"Albany, N.Y.",DB,Jarren Williams
37093,3-Jun,280,7/6/88,Iowa,DE,Adrian Clayborn
47954,1-Jun,190,1/12/97,Auburn,WR,Darius Slayton
52552,10-May,214,9/16/98,Miami,RB,DeeJay Dallas
46266,Jun-00,235,9/11/95,Alabama,OLB,Shaun Dion Hamilton
35456,5-Jun,331,5/12/87,Idaho,G,Mike Iupati
52908,11-May,224,11/12/98,Cincinnati,RB,Michael Warren
42398,4-Jun,252,4/12/94,Minnesota,TE,Maxx Williams
43507,Jun-00,185,11/30/93,USC,CB,Kevon Seymour
44887,1-Jun,230,8/9/94,Louisiana State,OLB,Duke Riley
46657,Jun-00,232,8/9/94,Sioux Falls,OLB,Dennis Gardeck
41327,4-Jun,257,1/22/92,California,TE,Richard Rodgers
44826,3-Jun,259,6/25/96,Tennessee,DE,Derek Barnett
39983,5-Jun,250,11/10/90,Stanford,TE,Zach Ertz
38542,4-Jun,310,12/13/90,Mississippi State,DT,Fletcher Cox
46415,2-Jun,240,7/25/95,Vanderbilt,ILB,Emmanuel Smith
46521,2-Jun,233,7/27/95,Iowa,ILB,Ben Niemann
38569,10-May,190,10/29/88,North Alabama,CB,Janoris Jenkins
38607,2-Jun,248,1/11/89,Arkansas State,OLB,Demario Davis
42467,1-Jun,227,8/3/94,Louisiana State,OLB,Kwon Alexander
44823,Jun-00,192,5/20/96,Ohio State,CB,Marshon Lattimore
35521,11-May,180,3/17/87,Southern Methodist,WR,Emmanuel Sanders
41348,Jun-00,235,6/10/92,Iowa,ILB,Anthony Hitchens
52665,3-Jun,290,6/9/98,Texas,DT,Malcolm Roach
48565,4-Jun,197,7/10/97,Kentucky,CB,Chris Westry
46309,9-May,185,9/5/95,Middle Tennessee,WR,Richie James
52422,6-Jun,310,10/3/97,South Carolina,DT,Javon Kinlaw
44990,8-May,181,4/30/94,Louisiana Tech,WR,Trent Taylor
43938,1-Jun,318,1/3/93,Southern California,DT,Antwaun Woods
46088,4-Jun,256,2/8/96,Boise State,OLB,Leighton Vander Esch
46482,5-Jun,290,12/27/94,"British Columbia, Can.",T,Dakoda Shepley
42030,9-May,183,7/12/91,Pittsburgh,CB,K'Waun Williams
48123,1-Jun,285,3/1/97,Penn State,DT,Kevin Givens
42347,1-Jun,211,6/17/94,Alabama,WR,Amari Cooper
46206,5-Jun,242,7/11/96,Stanford,TE,Dalton Schultz
43495,1-Jun,189,8/16/94,Southern Mississippi,WR,Mike Thomas
47990,Jun-00,230,8/9/97,Akron,ILB,Ulysees Gilbert
46717,Jun-00,205,8/15/95,Hawaii,SS,Trayvon Henderson
41953,2-Jun,185,3/16/91,Rice,K,Chris Boswell
48002,4-Jun,320,5/10/95,Maryland,T,Derwin Gray
46100,11-May,215,2/17/95,Georgia,RB,Sony Michel
46191,1-Jun,235,11/15/94,UCLA,ILB,Kenny Young
44930,3-Jun,196,2/16/95,Texas A&amp;M,WR,Josh Reynolds
42816,11-May,184,8/29/91,Oregon,CB,Troy Hill
43729,11-May,190,7/6/93,Massachusetts,WR,Marken Michel
46233,11-May,201,12/15/95,Wisconsin,CB,Natrell Jamerson
46787,2-Jun,199,11/24/95,Louisiana State,CB,Kevin Toliver
47016,2-Jun,255,12/24/91,Tennessee,MLB,A.J. Johnson
45267,4-Jun,212,11/23/93,Utah,WR,Tim Patrick
48089,2-Jun,235,8/5/96,Nevada,OLB,Malik Reed
43379,1-Jun,225,5/20/94,Notre Dame,RB,C.J. Prosise
46137,1-Jun,204,2/15/97,Stanford,SS,Justin Reid
41944,2-Jun,310,9/5/92,Louisville,NT,Brandon Dunn
52458,Jun-00,195,4/19/99,Utah,CB,Jaylon Johnson
47806,5-Jun,322,5/23/96,Alabama State,T,Tytus Howard
42420,9-May,210,9/23/93,Miami,RB,Duke Johnson
43000,Jun-00,222,7/5/93,Akron,OLB,Justin March-Lillard
45070,2-Jun,205,7/12/94,Kansas State,CB,Deante Burton
48500,1-Jun,200,11/5/97,Alabama,DB,Saivion Smith
52473,2-Jun,250,7/8/96,Wyoming,ILB,Logan Wilson
45004,11-May,202,7/26/95,Louisiana Tech,FS,Xavier Woods
43669,5-Jun,320,1/18/95,UCLA,G,Alex Redmond
46630,10-May,185,2/2/96,Utah State,CB,Jalen Davis
39985,9-May,205,11/22/91,North Carolina,RB,Giovani Bernard
47970,3-Jun,215,9/4/96,Colorado,WR,Juwann Winfree
52913,4-Jun,205,4/25/98,Norfolk State,DB,Bobby Price
46089,5-Jun,311,5/17/96,Arkansas,C,Frank Ragnow
52529,6-Jun,320,3/18/97,Kentucky,G,Logan Stenberg
42590,11-May,182,11/26/90,Marshall,CB,Darryl Roberts
46183,3-Jun,297,11/14/95,Alabama,DE,Da'Shawn Hand
41313,6-Jun,272,2/19/92,North Carolina,OLB,Kareem Martin
48730,3-Jun,246,6/5/95,Toledo,OLB,Tuzar Skipper
52524,6-Jun,305,7/22/98,"St. John's, Minn.",T,Ben Bartch
46407,10-May,190,1/31/96,South Carolina,CB,Chris Lammons
48475,5-Jun,255,10/6/95,Temple,TE,Chris Myarick
42488,11-May,192,8/18/93,Memphis,FS,Bobby McCain
48476,Jun-00,193,11/4/96,Texas-El Paso,CB,Nik Needham
43381,Jun-00,200,9/9/92,Texas A&amp;M,CB,Brandon Williams
47962,3-Jun,305,2/8/96,Georgia,C,Lamont Gaillard
46203,9-May,210,4/13/96,Fordham,RB,Chase Edmonds
48000,11-May,201,9/12/96,Texas,CB,Kris Boyd
47801,3-Jun,305,6/20/95,North Carolina State,C,Garrett Bradbury
40437,2-Jun,220,2/28/90,Louisiana Tech,P,Ryan Allen
47787,4-Jun,265,5/17/97,Clemson,DE,Clelin Ferrell
46209,2-Jun,291,5/9/95,Michigan,DT,Maurice Hurst
40579,3-Jun,220,3/5/91,Miami,OLB,Ray-Ray Armstrong
47960,1-Jun,207,12/12/95,Rutgers,FS,Saquan Hampton
42112,11-May,195,11/1/90,West Texas A&amp;M,K,Sergio Castillo
43447,5-Jun,324,2/6/92,South Carolina,T,Brandon Shell
42373,11-May,196,8/29/92,Arizona State,FS,Damarious Randall
46201,5-Jun,210,2/23/95,New Mexico State,WR,Jaleel Scott
43346,3-Jun,215,3/15/95,Clemson,SS,T.J. Green
46117,2-Jun,251,12/28/96,Southern California,DE,Uchenna Nwosu
38843,10-May,195,6/23/90,Virginia,FS,Rodney McLeod
46199,5-Jun,253,3/29/97,Florida State,DE,Josh Sweat
46194,9-May,184,3/31/96,Pittsburgh,CB,Avonte Maddox
52553,5-Jun,296,4/1/97,Auburn,T,Jack Driscoll
44854,1-Jun,195,9/8/96,Utah,FS,Marcus Williams
42875,Jun-00,203,2/22/92,Texas A&amp;M,SS,Deshazor Everett
41361,Jun-00,230,10/7/91,Boston College,OLB,Kevin Pierre-Louis
43637,9-May,193,1/21/93,Minnesota,FS,Briean Boddy-Calhoun
52770,Jun-00,206,8/1/98,NA,RB,Javon Leake
45069,5-Jun,260,1/27/94,San Diego State,G,Daniel Brunskill
45185,1-Jun,203,8/4/95,Eastern Washington,WR,Kendrick Bourne
40416,4-Jun,295,4/23/91,Alabama-Birmingham,T,Christopher Hubbard
43333,5-Jun,287,5/11/94,Illinois,DE,Jihad Ward
42359,Jun-00,185,8/5/92,Wake Forest,CB,Kevin Johnson
46437,1-Jun,238,4/13/95,Rutgers,RB,Gus Edwards
42375,2-Jun,320,2/2/94,Texas,DT,Malcom Brown
43491,4-Jun,275,8/9/92,Penn State,DT,Anthony Zettel
43301,2-Jun,305,4/2/94,Louisville,DT,Sheldon Rankins
41250,11-May,205,10/10/91,Michigan State,CB,Darqueze Dennard
43445,Jun-00,217,2/2/94,Arkansas,RB,Jonathan Williams
46222,4-Jun,310,9/5/95,Oregon,T,Tyrell Crosby
43305,7-Jun,318,8/23/93,Ohio State,T,Taylor Decker
46312,10-May,185,4/17/96,Western Carolina,CB,Keion Crossen
38691,9-May,210,12/16/89,Texas A&amp;M,K,Randy Bullock
47794,4-Jun,305,11/17/97,Alabama,T,Jonah Williams
48016,1-Jun,242,7/29/96,Auburn,FB,Chandler Cox
47881,11-May,226,8/28/96,Murray State,OLB,Quincy Williams
41665,3-Jun,310,5/5/91,Clemson,G,Tyler Shatley
48210,5-Jun,250,4/30/97,"Marian, Ind.",TE,Brandon Dillon
37118,6-Jun,265,11/9/89,Notre Dame,TE,Kyle Rudolph
41416,Jun-00,192,9/16/91,Notre Dame,FS,Bennett Jackson
41154,3-Jun,305,3/15/93,N.E. Mississippi CC,DT,Daniel Ross
43372,3-Jun,259,7/1/94,Georgia,OLB,Jordan Jenkins
53014,1-Jun,195,12/11/96,Louisiana-Lafayette,WR,Ja'Marcus Bradley
44901,1-Jun,233,4/24/96,Texas,RB,D'Onta Foreman
45037,Jun-00,202,5/7/95,Arizona State,K,Zane Gonzalez
30838,11-May,185,4/16/84,South Carolina,CB,Johnathan Joseph
43686,1-Jun,310,7/13/94,Florida Atlantic,DT,Trevon Coley
41239,1-Jun,280,5/23/91,Pittsburgh,DT,Aaron Donald
46237,4-Jun,293,6/4/96,Ohio State,T,Jamarco Jones
52988,2-Jun,190,10/13/97,Southern Illinois,DB,Madre Harper
52518,10-May,198,6/23/98,UCLA,CB,Darnay Holmes
46432,11-May,197,2/2/95,James Madison,FS,Raven Greene
52511,2-Jun,225,8/5/98,Colorado,OLB,Davion Taylor
38734,4-Jun,300,4/15/89,Boise State,DE,Billy Winn
43408,10-May,185,10/7/93,San Jose State,RB,Tyler Ervin
47858,4-Jun,250,6/26/96,Texas A&amp;M,TE,Jace Sternberger
52799,2-Jun,227,4/12/97,Notre Dame,LB,Asmar Bilal
47874,6-Jun,307,9/5/96,Sioux Falls,T,Trey Pipkins
52829,2-Jun,295,10/15/96,Louisiana State,NT,Breiden Fehoko
46125,10-May,198,10/13/95,Florida,CB,Duke Dawson
52454,9-May,176,7/8/99,Penn State,WR,K.J. Hamler
39146,5-Jun,310,4/11/89,Oregon State,T,Mike Remmers
43454,10-May,185,3/1/94,West Alabama,WR,Tyreek Hill
42489,Jun-00,191,11/29/93,Maryland,WR,Stefon Diggs
46902,1-Jun,229,12/14/95,Western Michigan,OLB,Robert Spillane
43466,5-Jun,245,7/30/93,South Carolina State,TE,Temarrick Hemingway
41959,6-Jun,330,7/7/92,Bloomsburg,T,Matt Feiler
46362,5-Jun,214,1/6/96,Alabama,WR,Cam Sims
44942,6-Jun,330,10/21/95,Florida,T,David Sharpe
43555,6-Jun,300,5/19/93,Harvard,C,Adam Redmond
40106,5-Jun,254,1/15/90,Rice,TE,Luke Willson
47808,9-May,170,6/4/97,Oklahoma,WR,Marquise Brown
41316,Jun-00,193,4/4/91,Rice,CB,Phillip Gaines
45657,9-May,195,10/29/93,West Alabama,CB,Dee Virgin
48007,3-Jun,246,5/21/97,Georgia,TE,Isaac Nauta
52605,2-Jun,333,5/31/97,Utah,DT,John Penisini
43310,Jun-00,184,4/16/94,Notre Dame,WR,Will Fuller
43422,1-Jun,177,7/23/95,Louisiana State,CB,Rashard Robinson
48687,9-May,179,12/6/94,Oregon,RB,Tony Brooks-James
43354,7-Jun,275,4/12/93,Penn State,DE,Carl Nassib
44286,9-May,205,11/29/93,Jacksonville State,RB,Troymaine Pope
43309,1-Jun,232,10/18/94,Ohio State,ILB,Darron Lee
48663,4-Jun,280,2/6/98,Oklahoma,DE,Amani Bledsoe
46322,5-Jun,228,2/3/97,Florida State,WR,Auden Tate
43377,5-Jun,245,11/25/91,Utah State,OLB,Kyler Fackrell
43313,Jun-00,196,10/27/92,Houston,CB,William Jackson
35499,10-May,197,8/2/88,Notre Dame,WR,Golden Tate
43329,10-May,201,2/10/93,Oklahoma,WR,Sterling Shepard
52752,4-Jun,270,2/19/98,South Dakota,DT,Kameron Cline
43371,5-Jun,311,4/22/93,Texas Tech,T,Le'Raven Clark
52601,5-Jun,290,1/15/97,Penn State,DT,Robert Windsor
52437,7-Jun,330,2/12/99,Georgia,T,Isaiah Wilson
46325,Jun-00,202,12/7/95,Southern Methodist,WR,Trey Quinn
52725,3-Jun,250,9/1/96,North Dakota State,TE,Ben Ellefson
45300,5-Jun,265,8/22/94,Houston,DE,Cameron Malveaux
53030,3-Jun,200,7/17/96,Utah,DB,Josh Nurse
43331,3-Jun,241,4/27/94,Boise State,OLB,Kamalei Correa
52481,4-Jun,310,2/1/97,Ohio State,NT,Davon Hamilton
46700,11-May,185,3/5/96,Vanderbilt,CB,Tre Herndon
52856,Jun-00,224,6/17/97,Wisconsin,OLB,Chris Orr
42388,Jun-00,232,2/29/92,UCLA,ILB,Eric Kendricks
52945,11-May,185,7/16/95,Arizona,CB,Jace Whittaker
48669,1-Jun,299,3/19/96,Chattanooga,DT,Isaiah Mack
46280,5-Jun,277,8/2/96,Mississippi State,TE,Jordan Thomas
45641,5-Jun,250,11/18/93,Oregon,TE,Evan Baylis
47940,1-Jun,235,5/10/96,Minnesota,ILB,Blake Cashman
42352,6-Jun,329,4/25/94,Miami,G,Ereck Flowers
35471,11-May,191,9/7/87,Florida State,CB,Patrick Robinson
48571,Jun-00,235,8/16/96,Old Dominion,RB,Jeremy Cox
44951,3-Jun,302,9/30/93,Michigan,DT,Ryan Glasgow
42935,9-May,188,10/23/91,Rice,CB,Bryce Callahan
47851,3-Jun,258,3/30/98,Florida,OLB,Jachai Polite
48035,11-May,202,6/19/96,Mississippi,CB,Ken Webster
40002,11-May,192,9/29/90,Boise State,CB,Jamar Taylor
43294,1-Jun,208,10/24/94,Florida State,CB,Jalen Ramsey
46169,1-Jun,220,9/4/94,Clemson,ILB,Dorian O'Daniel
35634,10-May,185,7/10/88,Central Michigan,WR,Antonio Brown
52994,Jun-00,244,11/1/97,Arkansas,LB,De'Jon Harris
37212,9-May,185,4/26/89,Chattanooga,CB,Buster Skrine
41444,7-Jun,352,8/11/92,Tennessee,NT,Daniel McCullers
48304,11-May,188,11/1/95,North Dakota State,WR,Darrius Shepherd
52556,4-Jun,260,6/2/98,Syracuse,DE,Alton Robinson
47907,4-Jun,322,10/19/95,Wake Forest,G,Phil Haynes
33107,4-Jun,315,8/30/85,Virginia Tech,T,Duane Brown
48543,3-Jun,250,12/9/92,Georgia,LS,Nick Moore
31517,11-May,192,3/16/83,Louisiana Tech,CB,Tramon Williams
46032,6-Jun,250,8/26/93,Southeast Missouri,OLB,Aaron Adeoye
42365,4-Jun,269,2/12/93,Kentucky,OLB,Bud Dupree
43442,10-May,208,1/20/94,West Virginia,RB,Wendell Smallwood
41236,4-Jun,253,4/10/93,North Carolina,TE,Eric Ebron
44874,1-Jun,215,11/22/96,Southern California,WR,JuJu Smith-Schuster
46129,11-May,213,4/2/96,Oklahoma State,WR,James Washington
41722,6-Jun,290,2/17/91,Stanford,DE,Josh Mauro
48032,3-Jun,284,5/5/96,Temple,DE,Michael Dogbe
46421,3-Jun,215,1/6/95,South Dakota,QB,Chris Streveler
42006,11-May,190,3/2/90,West Alabama,CB,Malcolm Butler
42402,5-Jun,315,3/10/92,Colorado State,T,Ty Sambrailo
46810,1-Jun,231,12/8/94,Tennessee,P,Trevor Daniel
44970,7-Jun,312,9/14/93,Vanderbilt,T,Will Holden
45335,Jun-00,189,7/22/95,Duke,CB,Breon Borders
52859,11-May,210,2/28/96,NA,RB,Rodney Smith
47820,5-Jun,310,11/4/97,Mississippi,T,Greg Little
47995,6-Jun,324,8/7/96,South Carolina,G,Dennis Daley
46536,2-Jun,245,9/7/94,Nevada-Las Vegas,FB,Johnny Stanton
43701,10-May,190,7/25/94,Florida Atlantic,CB,Cre'von LeBlanc
48586,10-May,215,11/30/97,Georgia,RB,Elijah Holyfield
48514,4-Jun,305,8/15/96,Weber State,G,Iosua Opeta
40138,10-May,215,7/2/90,Nebraska,RB,Rex Burkhead
42433,5-Jun,320,3/2/92,Iowa,NT,Carl Davis
46092,2-Jun,310,12/9/95,Georgia,T,Isaiah Wynn
46126,Jun-00,305,4/5/95,Sam Houston State,DT,P.J. Hall
46255,2-Jun,242,12/11/95,Temple,DE,Jacob Martin
43747,Jun-00,230,3/9/94,Louisville,OLB,James Burgess
52565,11-May,209,7/1/98,Auburn,SS,Daniel Thomas
47924,8-Jun,265,9/10/96,Michigan,TE,Zach Gentry
48374,8-May,193,7/23/97,Virginia,WR,Olamide Zaccheaus
48415,6-May,170,12/4/97,Assumption,WR,Deonte Harris
43722,10-May,195,8/15/93,Arkansas State,RB,J.D. McKissic
42998,7-Jun,273,8/18/93,Iowa State,DE,David Irving
46812,7-Jun,345,9/3/95,Pittsburgh,T,Jaryd Jones-Smith
43693,Jun-00,227,8/22/92,Portland State,MLB,Patrick Onwuasor
43419,6-Jun,305,4/21/92,Nebraska,T,Alex Lewis
43399,6-Jun,257,1/1/93,Western Kentucky,TE,Tyler Higbee
46216,Jun-00,244,1/25/95,Virginia,ILB,Micah Kiser
44968,Jun-00,226,2/26/95,UCLA,ILB,Jayon Brown
52907,4-Jun,246,7/6/97,Oregon State,TE,Noah Togiai
38668,2-Jun,241,4/2/90,Temple,MLB,Tahir Whitehead
42377,6-Jun,338,6/23/93,Penn State,T,Donovan Smith
38852,11-May,195,3/17/90,Stanford,SS,Michael Thomas
48003,2-Jun,235,5/12/95,Texas A&amp;M,RB,Cullen Gillaspia
44861,2-Jun,253,8/12/94,Alabama,DE,Ryan Anderson
44074,10-May,190,4/10/93,Washington,WR,Marvin Hall
52443,10-May,211,1/14/99,Georgia,RB,D'Andre Swift
44905,4-Jun,304,7/24/95,Auburn,DE,Montravius Adams
43363,11-May,196,10/19/93,Notre Dame,CB,KeiVarae Russell
52872,2-Jun,185,2/23/99,Florida State,DB,Stanford Samuels
47790,5-Jun,262,7/13/97,Kentucky,DE,Josh Allen
46772,2-Jun,255,9/17/95,Miami,OLB,Trent Harris
52507,7-Jun,303,6/11/97,Connecticut,T,Matt Peart
46103,2-Jun,327,9/2/95,Texas-El Paso,G,Will Hernandez
45702,2-Jun,223,12/30/94,Maryland,RB,Trey Edmunds
42810,4-Jun,318,10/26/91,Kansas State,C,B.J. Finney
35522,3-Jun,335,6/8/88,Kentucky,NT,Corey Peters
43366,1-Jun,215,2/22/95,West Virginia,CB,Daryl Worley
53081,Jun-00,205,11/19/96,Appalachian State,SS,Josh Thomas
52764,10-May,190,9/12/98,Wake Forest,CB,Essang Bassey
48052,6-Jun,323,10/18/95,Arizona State,T,Quinn Bailey
28103,6-Jun,263,5/6/82,Tennessee,TE,Jason Witten
42547,6-Jun,255,9/13/92,Georgia Tech,TE,Darren Waller
39232,2-Jun,210,2/11/90,Auburn,CB,Neiko Thorpe
47987,10-May,202,8/7/98,Miami,RB,Travis Homer
52607,2-Jun,205,3/4/98,Ohio State,FS,Jordan Fuller
38220,11-May,197,9/2/87,UCLA,K,Kai Forbath
47844,Jun-00,208,12/22/97,Washington,SS,Taylor Rapp
39981,1-Jun,211,7/29/90,Florida International,SS,Johnathan Cyprien
52710,Jun-00,205,6/24/98,Alabama,DB,Jared Mayden
52627,11-May,210,4/19/99,Iowa,FS,Geno Stone
42514,4-Jun,270,2/17/93,Delaware,TE,Nick Boyle
47026,8-May,182,7/22/96,Tennessee State,CB,Terrell Bonds
43358,2-Jun,246,3/31/95,Maryland,DE,Yannick Ngakoue
46319,5-Jun,255,12/21/95,Florida State,TE,Ryan Izzo
52479,3-Jun,300,11/17/97,Texas A&amp;M,DT,Justin Madubuike
46155,5-Jun,255,9/6/95,Oklahoma,TE,Mark Andrews
42361,Jun-00,197,1/9/93,Washington,CB,Marcus Peters
46142,2-Jun,225,12/25/96,Ohio State,ILB,Jerome Baker
42357,3-Jun,216,1/20/93,Louisville,WR,DeVante Parker
43327,1-Jun,200,7/4/93,Baylor,CB,Xavien Howard
46111,6-Jun,252,10/3/95,Penn State,TE,Mike Gesicki
37251,10-May,215,9/16/87,East Carolina,WR,Dwayne Harris
